,id,ticker,asset,symbol,quantity,date,side,trade_price,strike,bidPrice,askPrice,delta,theta,gamma,vega,description,trader,channel,time
302,1e1de744706d11ebb64e69f24171e6df,LAZR,OPTION,LAZR_031921C45,-3,03/19/21,C,4.2,45.0,4.2,4.4,0.4259,-0.1062,0.0227,0.0428,LAZR Mar 19 2021 45 Call,Rich,request-bot🤖,2021-02-16 15:39:14.025380
303,44683c32707311ebb64e69f24171e6df,AGTC,OPTION,AGTC_021921C7.5,-1,02/19/21,C,0.75,7.5,0.75,0.8,0.5791,-0.087,0.2209,0.003,AGTC Feb 19 2021 7.5 Call,Rich,request-bot🤖,2021-02-16 16:23:15.288940
304,709c6904707311ebb64e69f24171e6df,UVXY,OPTION,UVXY_031921C10,1,3/19,CALLS,1.65,10.0,1.64,1.65,0.5574,-0.0289,0.0856,0.0111,UVXY Mar 19 2021 10 Call,SammySnipes,sammysnipes-trades🥷🏼,2021-02-16 16:24:28.189588
305,99ba5fc6707311ebb64e69f24171e6df,TSLA,OPTION,TSLA_021921C900,-1,02/19/21,C,0.83,900.0,0.83,0.85,0.0391,-0.6256,0.0016,0.0675,TSLA Feb 19 2021 900 Call,Dick Branson,request-bot🤖,2021-02-16 16:25:36.956238
306,d89c6996707311ebb64e69f24171e6df,NNDM,OPTION,NNDM_021921C20,-3,02/19/21,C,0.07,20.0,0.07,0.09,0.075,-0.0593,0.0461,0.002,NNDM Feb 19 2021 20 Call,Rich,request-bot🤖,2021-02-16 16:27:22.449925
307,f96f474c707311ebb64e69f24171e6df,SPCE,OPTION,SPCE_021921C65,-2,02/19/21,C,0.17,65.0,0.17,0.21,0.0609,-0.1241,0.0158,0.0062,SPCE Feb 19 2021 65 Call,Dick Branson,request-bot🤖,2021-02-16 16:28:17.515033
308,2739d1b0707411ebb64e69f24171e6df,SPY,OPTION,SPY_021721P385,1,2/17,PUTS,0.24,385.0,0.23,0.24,-0.0896,-0.2716,0.0287,0.043,SPY Feb 17 2021 385 Put,Semi.Bob,general-chat-room🗣,2021-02-16 16:29:34.563526
309,10fe607a707711ebb64e69f24171e6df,V,OPTION,V_021921C210,-1,02/19/21,C,1.4,210.0,1.4,1.43,0.4256,-0.2488,0.0854,0.0822,V Feb 19 2021 210 Call,Rich,request-bot🤖,2021-02-16 16:50:27.608074
310,a1184d60707711ebb64e69f24171e6df,SPCE,OPTION,SPCE_021921C52,1,2/19,CALLS,1.71,52.0,1.61,1.71,0.4363,-0.2921,0.0722,0.0201,SPCE Feb 19 2021 52 Call,Dick Branson,general-chat-room🗣,2021-02-16 16:54:28.892044
311,a0c329c8707911ebb64e69f24171e6df,HEXO,OPTION,HEXO_031921C10,1,3/19,CALLS,1.48,10.0,1.46,1.48,0.5036,-0.0298,0.0793,0.01,HEXO Mar 19 2021 10 Call,Rich,general-chat-room🗣,2021-02-16 17:08:46.645935
312,023d63d0707a11ebb64e69f24171e6df,TSLA,OPTION,TSLA_031221C1000,1,3/12,CALLS,4.0,1000.0,3.65,4.0,0.0751,-0.3475,0.0012,0.2927,TSLA Mar 12 2021 1000 Call,Maama_Mia,request-bot🤖,2021-02-16 17:11:29.480253
313,1ae5bdcc708111ebb64e69f24171e6df,GM,OPTION,GM_022621C55,1,2/26,CALLS,1.08,55.0,1.03,1.08,0.3999,-0.069,0.1007,0.0356,GM Feb 26 2021 55 Call,Rich,request-bot🤖,2021-02-16 18:02:18.915393
314,7def9b54708111ebb64e69f24171e6df,HEXO,OPTION,HEXO_031921C10,-1,03/19/21,C,1.1,10.0,1.1,1.37,0.4691,-0.0274,0.0862,0.0097,HEXO Mar 19 2021 10 Call,Rich,request-bot🤖,2021-02-16 18:05:03.282669
315,9a1a0e0e708111ebb64e69f24171e6df,XL,OPTION,XL_021921C25,-1,02/19/21,C,0.15,25.0,0.15,0.2,0.1141,-0.091,0.0571,0.0039,XL Feb 19 2021 25 Call,dahonam,request-bot🤖,2021-02-16 18:05:50.528506
316,24d85258708211ebb64e69f24171e6df,BA,OPTION,BA_030521C220,1,3/5,CALLS,5.4,220.0,5.2,5.4,0.413,-0.2075,0.0209,0.1842,BA Mar 5 2021 220 Call,SammySnipes,risky-trades😅,2021-02-16 18:09:43.489661
317,90c1cf92708911ebb64e69f24171e6df,LVS,OPTION,LVS_061821C65,1,6/18,CALLS,3.4,65.0,3.3,3.4,0.3691,-0.0236,0.0248,0.1255,LVS Jun 18 2021 65 Call,Rich,general-chat-room🗣,2021-02-16 19:02:52.453050
318,c1e2eac0708e11ebb64e69f24171e6df,GM,OPTION,GM_022621C55,-1,02/26/21,C,0.9,55.0,0.9,0.92,0.369,-0.0665,0.1013,0.0346,GM Feb 26 2021 55 Call,Rich,request-bot🤖,2021-02-16 19:40:02.121042
319,85078178709411ebb64e69f24171e6df,BNGO,OPTION,BNGO_031921C20,2,3/19,CALLS,2.1,20.0,2.0,2.1,0.4282,-0.0549,0.0444,0.0176,BNGO Mar 19 2021 20 Call,therealyoungari🌺,request-bot🤖,2021-02-16 20:21:17.380290
320,a1753b98709411ebb64e69f24171e6df,AMD,OPTION,AMD_031921C100,1,3/19,CALLS,2.17,100.0,2.16,2.17,0.2902,-0.0698,0.0268,0.0924,AMD Mar 19 2021 100 Call,therealyoungari🌺,request-bot🤖,2021-02-16 20:22:03.491052
321,bdd3023e709411ebb64e69f24171e6df,CBAT,OPTION,CBAT_031921C10,1,3/19,CALLS,0.94,10.0,0.88,0.94,0.3955,-0.0211,0.0875,0.0087,CBAT Mar 19 2021 10 Call,Rich,request-bot🤖,2021-02-16 20:22:51.130093
322,a9cba57c709711ebb64e69f24171e6df,SOLO,OPTION,SOLO_030521C10,1,3/05,CALLS,0.56,10.0,0.5,0.56,0.3325,-0.031,0.1249,0.0063,SOLO Mar 5 2021 10 Call,therealyoungari🌺,request-bot🤖,2021-02-16 20:43:46.620456
323,5bceda00709811ebb64e69f24171e6df,CCL,OPTION,CCL_031221C30,1,3/12,CALLS,0.4,30.0,0.39,0.4,0.1512,-0.0265,0.0418,0.0137,CCL Mar 12 2021 30 Call,dahonam,request-bot🤖,2021-02-16 20:48:45.284825
324,b6e00e02712c11ebb64e69f24171e6df,CBAT,OPTION,CBAT_031921C10,-1,03/19/21,C,1.17,10.0,1.17,1.19,0.425,-0.0222,0.0844,0.0092,CBAT Mar 19 2021 10 Call,Rich,request-bot🤖,2021-02-17 14:30:44.412995
325,69363432712d11ebb64e69f24171e6df,CCL,OPTION,CCL_021921C26,-2,02/19/21,C,0.04,26.0,0.04,0.06,0.0548,-0.046,0.0497,0.0021,CCL Feb 19 2021 26 Call,ED🥴,request-bot🤖,2021-02-17 14:35:42.490323
326,868ed1fa712e11ebb64e69f24171e6df,SOS,OPTION,SOS_052121C20,1,5/21,CALLS,4.6,20.0,4.4,4.6,0.5732,-0.0287,0.0217,0.0257,SOS May 21 2021 20 Call,noaaa,request-bot🤖,2021-02-17 14:43:41.430858
327,41608c98713011ebb64e69f24171e6df,CBAT,OPTION,CBAT_031921C10,1,3/19,CALLS,1.52,10.0,1.5,1.52,0.4989,-0.0258,0.0773,0.0101,CBAT Mar 19 2021 10 Call,Rich,request-bot🤖,2021-02-17 14:56:04.360796
328,ec4254ac713011ebb64e69f24171e6df,AMD,OPTION,AMD_031921C110,-1,03/19/21,C,0.63,110.0,0.63,0.66,0.1054,-0.0406,0.0134,0.0475,AMD Mar 19 2021 110 Call,Rich,general-chat-room🗣,2021-02-17 15:00:52.365543
329,1066a8d8713111ebb64e69f24171e6df,CBAT,OPTION,CBAT_031921C10,-1,03/19/21,C,1.4,10.0,1.4,1.42,0.4861,-0.0257,0.0794,0.0099,CBAT Mar 19 2021 10 Call,Rich,request-bot🤖,2021-02-17 15:01:50.969497
330,0331c6aa713311ebb64e69f24171e6df,CBAT,OPTION,CBAT_031921C10,1,3/19,CALLS,1.45,10.0,1.44,1.45,0.4877,-0.0259,0.0778,0.0099,CBAT Mar 19 2021 10 Call,Rich,general-chat-room🗣,2021-02-17 15:15:48.505820
331,67199232713411ebb64e69f24171e6df,SPY,OPTION,SPY_031921P388,1,3/19,PUTS,7.71,388.0,7.69,7.71,-0.4564,-0.148,0.0185,0.4479,SPY Mar 19 2021 388 Put,SammySnipes,sammysnipes-trades🥷🏼,2021-02-17 15:25:45.605935
332,9b0420f8713411ebb64e69f24171e6df,NNDM,OPTION,NNDM_021921C20,-2,02/19/21,C,0.07,20.0,0.07,0.08,0.0667,-0.0664,0.0471,0.0017,NNDM Feb 19 2021 20 Call,ED🥴,request-bot🤖,2021-02-17 15:27:11.995078
333,02fd0f74713711ebb64e69f24171e6df,XOM,OPTION,XOM_022621C55,-1,02/26/21,C,0.43,55.0,0.43,0.45,0.2421,-0.051,0.0985,0.0268,XOM Feb 26 2021 55 Call,Rich,general-chat-room🗣,2021-02-17 15:44:26.853770
334,5460f1d2713711ebb64e69f24171e6df,CCL,OPTION,CCL_031221C30,-1,03/12/21,C,0.58,30.0,0.58,0.63,0.2006,-0.0337,0.0463,0.0169,CCL Mar 12 2021 30 Call,dahonam,request-bot🤖,2021-02-17 15:46:42.005506
335,ce9ced24713811ebb64e69f24171e6df,LULU,OPTION,LULU_031921C400,-1,03/19/21,C,1.36,400.0,1.36,1.64,0.0845,-0.1022,0.0038,0.1511,LULU Mar 19 2021 400 Call,Rich,request-bot🤖,2021-02-17 15:57:17.046636
336,2fc88b4a713d11ebb64e69f24171e6df,T,OPTION,T_022621C29.5,1,2/26,CALLS,0.34,29.5,0.33,0.34,0.4565,-0.0207,0.4023,0.019,T Feb 26 2021 29.5 Call,Rich,request-bot🤖,2021-02-17 16:28:39.833970
337,ee1d9d2c713f11ebb64e69f24171e6df,AMZN,OPTION,AMZN_022621C3350,1,2/26,CALLS,33.0,3350.0,32.45,33.0,0.3664,-2.5861,0.0028,2.0226,AMZN Feb 26 2021 3350 Call,SammySnipes,risky-trades😅,2021-02-17 16:48:16.599182
338,43f30548714011ebb64e69f24171e6df,AMZN,OPTION,AMZN_022621C3350,1,2/26,CALLS,33.0,3350.0,32.5,33.0,0.3657,-2.6184,0.0028,2.0209,AMZN Feb 26 2021 3350 Call,TacoTradez🌮,general-chat-room🗣,2021-02-17 16:50:40.075417
339,b64d9a3c714411ebb64e69f24171e6df,TSLA,OPTION,TSLA_021921C810,1,02/19,CALLS,3.35,810.0,3.2,3.35,0.1716,-1.7227,0.007,0.1687,TSLA Feb 19 2021 810 Call,thepixel,general-chat-room🗣,2021-02-17 17:22:31.282850
340,695f576c714711ebb64e69f24171e6df,DPW,OPTION,DPW_031921C7.5,1,3/19,CALLS,1.7,7.5,1.65,1.7,0.5877,-0.0348,0.0754,0.0071,DPW Mar 19 2021 7.5 Call,Rich,request-bot🤖,2021-02-17 17:41:49.928039
341,708a41ac714a11ebb64e69f24171e6df,T,OPTION,T_022621C29.5,-1,02/26/21,C,0.37,29.5,0.37,0.39,0.4906,-0.0206,0.4035,0.0191,T Feb 26 2021 29.5 Call,Rich,request-bot🤖,2021-02-17 18:03:31.028529
342,634ce5a8714f11ebb64e69f24171e6df,AAPL,OPTION,AAPL_032621C140,1,03/26,CALLS,1.95,140.0,1.9,1.95,0.2568,-0.0564,0.0246,0.135,AAPL Mar 26 2021 140 Call,Are You Smiling?,general-chat-room🗣,2021-02-17 18:38:56.464961
343,1102679e715111ebb64e69f24171e6df,TSLA,OPTION,TSLA_021921C810,-1,02/19/21,C,3.9,810.0,3.9,4.05,0.2093,-1.8168,0.0085,0.1924,TSLA Feb 19 2021 810 Call,thepixel,general-chat-room🗣,2021-02-17 18:50:56.848616
344,346db030715111ebb64e69f24171e6df,PLUG,OPTION,PLUG_031921C80,-1,03/19/21,C,1.46,80.0,1.46,1.52,0.1755,-0.0765,0.0142,0.042,PLUG Mar 19 2021 80 Call,Bilicho,request-bot🤖,2021-02-17 18:51:55.264516
345,7d759228715811ebb64e69f24171e6df,NNDM,OPTION,NNDM_052121C15,1,05/21,CALLS,4.7,15.0,4.55,4.7,0.656,-0.0249,0.0307,0.0274,NNDM May 21 2021 15 Call,cMoney💰,request-bot🤖,2021-02-17 19:44:05.847223
346,c0e16bbc715911ebb64e69f24171e6df,FSLY,OPTION,FSLY_022621C108,1,2/26,CALLS,3.85,108.0,3.55,3.85,0.3145,-0.3821,0.0175,0.0549,FSLY Feb 26 2021 108 Call,Bilicho,request-bot🤖,2021-02-17 19:53:07.735116
347,becacf16715a11ebb64e69f24171e6df,T,OPTION,T_022621C30,1,2/26,CALLS,0.29,30.0,0.28,0.29,0.3942,-0.0211,0.3693,0.0186,T Feb 26 2021 30 Call,Rich,general-chat-room🗣,2021-02-17 20:00:13.593842
348,7d04e408715b11ebb64e69f24171e6df,CCIV,OPTION,CCIV_031921C60,1,03/19,CALLS,16.2,60.0,16.0,16.2,0.6243,-0.26,0.0087,0.0636,CCIV Mar 19 2021 60 Call,Another Day Another Loss,general-chat-room🗣,2021-02-17 20:05:33.326532
349,0d0906d2715d11ebb64e69f24171e6df,TSLA,OPTION,TSLA_022621C850,1,2/26,CALLS,8.2,850.0,8.05,8.2,0.218,-1.0362,0.0043,0.3797,TSLA Feb 26 2021 850 Call,Rich,general-chat-room🗣,2021-02-17 20:16:44.710602
350,f1cfffe2716111ebb64e69f24171e6df,T,OPTION,T_022621C30,-1,02/26/21,C,0.24,30.0,0.24,0.25,0.3625,-0.0199,0.3717,0.0181,T Feb 26 2021 30 Call,Rich,request-bot🤖,2021-02-17 20:51:46.311018
351,ce2cf27e716211ebb64e69f24171e6df,TSLA,OPTION,TSLA_022621C850,-1,02/26/21,C,10.1,850.0,10.1,10.2,0.2517,-1.1431,0.0046,0.4148,TSLA Feb 26 2021 850 Call,Rich,general-chat-room🗣,2021-02-17 20:57:55.343591
352,a18ec88871fc11ebb64e69f24171e6df,FE,OPTION,FE_031921C34,1,3/19,CALLS,1.45,34.0,1.4,1.45,0.5087,-0.0234,0.1077,0.0385,FE Mar 19 2021 34 Call,Rich,request-bot🤖,2021-02-18 15:19:04.031285
353,9e5b239e71fe11ebb64e69f24171e6df,CRM,OPTION,CRM_031921C280,-3,03/19/21,C,2.01,280.0,2.01,2.11,0.141,-0.1143,0.0074,0.1549,CRM Mar 19 2021 280 Call,Rich,request-bot🤖,2021-02-18 15:33:16.465260
354,06386c6071ff11ebb64e69f24171e6df,TSLA,OPTION,TSLA_022621C900,1,2/26,CALLS,2.31,900.0,2.24,2.31,0.0723,-0.5769,0.0019,0.1659,TSLA Feb 26 2021 900 Call,Rich,request-bot🤖,2021-02-18 15:36:10.441454
355,b0e22a8e71ff11ebb64e69f24171e6df,TSLA,OPTION,TSLA_022621C900,-1,02/26/21,C,2.2,900.0,2.2,2.26,0.0722,-0.5725,0.0019,0.1661,TSLA Feb 26 2021 900 Call,Rich,request-bot🤖,2021-02-18 15:40:57.065557
356,38c79eca720011ebb64e69f24171e6df,FE,OPTION,FE_031921C34,-1,03/19/21,C,1.5,34.0,1.5,1.7,0.559,-0.0259,0.11,0.0386,FE Mar 19 2021 34 Call,Rich,request-bot🤖,2021-02-18 15:44:45.096427
357,de280170720011ebb64e69f24171e6df,SOS,OPTION,SOS_052121C20,-1,05/21/21,C,4.0,20.0,4.0,4.2,0.5937,-0.0296,0.0231,0.0207,SOS May 21 2021 20 Call,noaaa,request-bot🤖,2021-02-18 15:49:23.415322
358,30066cdc722611ebb64e69f24171e6df,AYRO,OPTION,AYRO_021921C7.5,-1,02/19,CALLS,1.1,7.5,1.1,1.25,0.9352,-0.0294,0.1462,0.0007,AYRO Feb 19 2021 7.5 Call,Another Day Another Loss,general-chat-room🗣,2021-02-18 20:16:30.876246
359,3fc74128722611ebb64e69f24171e6df,CCIV,OPTION,CCIV_031921C60,-1,03/19,CALLS,19.3,60.0,19.3,19.5,0.6677,-0.2961,0.0075,0.0642,CCIV Mar 19 2021 60 Call,Another Day Another Loss,general-chat-room🗣,2021-02-18 20:16:57.306809
360,63d4cd9c722611ebb64e69f24171e6df,TSLA,OPTION,TSLA_031221C810,1,03/12,CALLS,37.9,810.0,37.5,37.9,0.4713,-0.9874,0.0035,0.787,TSLA Mar 12 2021 810 Call,Another Day Another Loss,general-chat-room🗣,2021-02-18 20:17:57.818719
361,c8727808722611ebb64e69f24171e6df,TSLA,OPTION,TSLA_022621C900,1,02/26,CALLS,2.32,900.0,2.27,2.32,0.0778,-0.5752,0.0021,0.1779,TSLA Feb 26 2021 900 Call,Eddy_Trades,general-chat-room🗣,2021-02-18 20:20:46.712235
362,ca044c46722611ebb64e69f24171e6df,PLTR,OPTION,PLTR_030521C25.5,1,3/5,CALLS,2.18,25.5,2.16,2.18,0.5162,-0.0777,0.0664,0.0206,PLTR Mar 5 2021 25.5 Call,Bilicho,request-bot🤖,2021-02-18 20:20:50.128182
363,eb8262cc722611ebb64e69f24171e6df,COST,OPTION,COST_030521C377.5,1,3/5,CALLS,2.15,377.5,1.3,2.15,0.1702,-0.1607,0.013,0.1877,COST Mar 5 2021 377.5 Call,Bilicho,request-bot🤖,2021-02-18 20:21:45.438157
364,f80c1f60722611ebb64e69f24171e6df,FSLY,OPTION,FSLY_022621C108,-1,02/26/21,C,0.1,108.0,0.1,0.13,0.027,-0.0422,0.0053,0.0077,FSLY Feb 26 2021 108 Call,Bilicho,request-bot🤖,2021-02-18 20:22:06.272668
365,f063c86c72c111ebb64e69f24171e6df,PLTR,OPTION,PLTR_030521C25.5,-1,03/05/21,C,3.85,25.5,3.85,3.95,0.6787,-0.0841,0.0529,0.0199,PLTR Mar 5 2021 25.5 Call,Bilicho,general-chat-room🗣,2021-02-19 14:51:26.840222
366,5557743a72c211ebb64e69f24171e6df,SOAC,OPTION,SOAC_052121C12.5,1,5/21,CALLS,1.4,12.5,1.1,1.4,0.4953,-0.0097,0.1092,0.0234,SOAC May 21 2021 12.5 Call,dahonam,request-bot🤖,2021-02-19 14:54:15.002631
367,8fb392b272c211ebb64e69f24171e6df,COST,OPTION,COST_030521C377.5,1,3/5,CALLS,2.17,377.5,0.85,2.17,0.1527,-0.1592,0.0121,0.1685,COST Mar 5 2021 377.5 Call,Bilicho,request-bot🤖,2021-02-19 14:55:52.917239
368,13b3785c72c311ebb64e69f24171e6df,AAPL,OPTION,AAPL_031921C135,1,3/19,CALLS,2.51,135.0,2.5,2.51,0.3556,-0.0713,0.0343,0.1361,AAPL Mar 19 2021 135 Call,SammySnipes,sammysnipes-trades🥷🏼,2021-02-19 14:59:34.376787
369,1526da8a72c311ebb64e69f24171e6df,AAPL,OPTION,AAPL_031921C135,1,3/19,CALLS,2.51,135.0,2.5,2.51,0.3556,-0.0713,0.0343,0.1361,AAPL Mar 19 2021 135 Call,TacoTradez🌮,general-chat-room🗣,2021-02-19 14:59:36.853032
370,0a5b1b7e72c411ebb64e69f24171e6df,AAPL,OPTION,AAPL_031921C135,1,3/19,CALLS,2.45,135.0,2.44,2.45,0.3524,-0.0711,0.0344,0.1356,AAPL Mar 19 2021 135 Call,TacoTradez🌮,general-chat-room🗣,2021-02-19 15:06:30.231874
371,536f833672c411ebb64e69f24171e6df,CRON,OPTION,CRON_031921C15,1,3/19,CALLS,0.81,15.0,0.79,0.81,0.3348,-0.027,0.0847,0.0124,CRON Mar 19 2021 15 Call,Rich,request-bot🤖,2021-02-19 15:08:30.800634
372,1ca7bb4272c511ebb64e69f24171e6df,AAPL,OPTION,AAPL_031921P125,1,3/19,PUTS,2.33,125.0,2.3,2.33,-0.3072,-0.0681,0.0312,0.128,AAPL Mar 19 2021 125 Put,Wild Willy,general-chat-room🗣,2021-02-19 15:14:08.931987
373,b2bde8a472d911ebb64e69f24171e6df,CBAT,OPTION,CBAT_031921C10,-1,03/19/21,C,1.08,10.0,1.08,1.09,0.4365,-0.024,0.0897,0.0092,CBAT Mar 19 2021 10 Call,Rich,request-bot🤖,2021-02-19 17:41:32.549088
374,eaa87b4e72d911ebb64e69f24171e6df,AAPL,OPTION,AAPL_031921P125,-1,03/19/21,P,2.54,125.0,2.54,2.56,-0.3295,-0.0706,0.0319,0.1312,AAPL Mar 19 2021 125 Put,Wild Willy,request-bot🤖,2021-02-19 17:43:03.721565
375,5e4eb20872e311ebb64e69f24171e6df,CBAT,OPTION,CBAT_041621C10,1,4/16,CALLS,1.48,10.0,1.45,1.48,0.4736,-0.0136,0.0717,0.0128,CBAT Apr 16 2021 10 Call,Rich,request-bot🤖,2021-02-19 18:50:44.928061
376,b56489d072ef11ebb64e69f24171e6df,PLTR,OPTION,PLTR_031921C40,1,3/19,CALLS,1.25,40.0,1.24,1.25,0.2384,-0.0573,0.0294,0.025,PLTR Mar 19 2021 40 Call,noaaa,request-bot🤖,2021-02-19 20:19:05.125699
377,bb5888dc72ef11ebb64e69f24171e6df,GLD,OPTION,GLD_031921C180,1,3/19,CALLS,0.34,180.0,0.33,0.34,0.0839,-0.024,0.0173,0.0721,GLD Mar 19 2021 180 Call,noaaa,request-bot🤖,2021-02-19 20:19:13.555458
378,6895417872f211ebb64e69f24171e6df,SPCE,OPTION,SPCE_022621C55,1,2/26,CALLS,2.05,55.0,1.99,2.05,0.3592,-0.2179,0.0411,0.0275,SPCE Feb 26 2021 55 Call,Dick Branson,general-chat-room🗣,2021-02-19 20:38:23.668552
379,7981ef0e751d11ebb64e69f24171e6df,F,OPTION,F_030521C12,1,3/5,CALLS,0.24,12.0,0.23,0.24,0.383,-0.0155,0.4162,0.008,F Mar 5 2021 12 Call,Rich,request-bot🤖,2021-02-22 14:51:42.202804
380,4eacb04a752011ebb64e69f24171e6df,F,OPTION,F_030521C12,-1,03/05/21,C,0.3,12.0,0.3,0.31,0.4541,-0.0159,0.4267,0.0084,F Mar 5 2021 12 Call,Rich,request-bot🤖,2021-02-22 15:11:59.195408
381,22d80b04752a11ebb64e69f24171e6df,CCL,OPTION,CCL_022621C28,1,2/26,CALLS,0.5,28.0,0.49,0.5,0.3122,-0.0966,0.138,0.0106,CCL Feb 26 2021 28 Call,Rich,request-bot🤖,2021-02-22 16:22:21.691240
382,f04a9d04752a11ebb64e69f24171e6df,CCL,OPTION,CCL_022621C28,-1,02/26/21,C,0.43,28.0,0.43,0.45,0.2921,-0.0914,0.1381,0.0103,CCL Feb 26 2021 28 Call,Rich,request-bot🤖,2021-02-22 16:28:05.285024
383,7ee51594752b11ebb64e69f24171e6df,GLD,OPTION,GLD_031921C180,-1,03/19/21,C,0.48,180.0,0.48,0.49,0.12,-0.0328,0.0238,0.0899,GLD Mar 19 2021 180 Call,noaaa,request-bot🤖,2021-02-22 16:32:03.972690
384,363582d8752c11ebb64e69f24171e6df,SNAP,OPTION,SNAP_022621C70,1,2/26,CALLS,0.72,70.0,0.7,0.72,0.2301,-0.1802,0.0554,0.0225,SNAP Feb 26 2021 70 Call,dahonam,request-bot🤖,2021-02-22 16:37:12.311830
385,adedeb44752c11ebb64e69f24171e6df,SNAP,OPTION,SNAP_022621C70,-1,02/26/21,C,0.7,70.0,0.7,0.71,0.2315,-0.1807,0.0556,0.0226,SNAP Feb 26 2021 70 Call,dahonam,request-bot🤖,2021-02-22 16:40:33.989047
386,a115f0aa752d11ebb64e69f24171e6df,SNAP,OPTION,SNAP_030521C75,1,3/5,CALLS,0.58,75.0,0.53,0.58,0.1453,-0.0761,0.0292,0.0268,SNAP Mar 5 2021 75 Call,Rich,request-bot🤖,2021-02-22 16:47:20.519487
387,cae121c6753111ebb64e69f24171e6df,AYRO,OPTION,AYRO_052121C10,1,5/21,CALLS,1.9,10.0,1.7,1.9,0.5224,-0.0124,0.061,0.0155,AYRO May 21 2021 10 Call,Rich,request-bot🤖,2021-02-22 17:17:10.096219
388,184be1c8754411ebb64e69f24171e6df,NCLH,OPTION,NCLH_022621C33,1,2/26,CALLS,0.23,33.0,0.22,0.23,0.1468,-0.0761,0.0737,0.0076,NCLH Feb 26 2021 33 Call,Rich,request-bot🤖,2021-02-22 19:28:10.922864
389,b0ca5fee754c11ebb64e69f24171e6df,TWTR,OPTION,TWTR_031221P70,1,3/12,PUTS,3.2,70.0,3.05,3.2,-0.4271,-0.0955,0.0426,0.063,TWTR Mar 12 2021 70 Put,SammySnipes,sammysnipes-trades🥷🏼,2021-02-22 20:29:42.779767
390,dc63a484754d11ebb64e69f24171e6df,CRON,OPTION,CRON_031921C15,-1,03/19/21,C,0.46,15.0,0.46,0.49,0.2555,-0.0222,0.0898,0.01,CRON Mar 19 2021 15 Call,Rich,request-bot🤖,2021-02-22 20:38:04.274141
391,ce306eb8754f11ebb64e69f24171e6df,GLD,OPTION,GLD_031921C170,1,3/19,CALLS,2.82,170.0,2.8,2.82,0.4899,-0.0584,0.0534,0.1794,GLD Mar 19 2021 170 Call,SammySnipes,sammysnipes-trades🥷🏼,2021-02-22 20:51:59.624392
392,130e6b2e755111ebb64e69f24171e6df,GLD,OPTION,GLD_031921C170,1,3/19,CALLS,2.78,170.0,2.74,2.78,0.4843,-0.0587,0.0534,0.1792,GLD Mar 19 2021 170 Call,noaaa,request-bot🤖,2021-02-22 21:01:05.547443
393,c85b447e75e311ebb64e69f24171e6df,SNAP,OPTION,SNAP_030521C75,-1,03/05/21,C,0.17,75.0,0.17,0.28,0.0607,-0.046,0.015,0.0124,SNAP Mar 5 2021 75 Call,Rich,request-bot🤖,2021-02-23 14:31:16.163852
394,606fd08675e411ebb64e69f24171e6df,LVS,OPTION,LVS_061821C65,-1,06/18/21,C,6.15,65.0,6.15,6.75,0.5341,-0.0315,0.0232,0.1432,LVS Jun 18 2021 65 Call,Rich,request-bot🤖,2021-02-23 14:35:30.393297
395,35d2675275e511ebb64e69f24171e6df,T,OPTION,T_022621C30,1,2/26,CALLS,0.17,30.0,0.16,0.17,0.3543,-0.0351,0.5335,0.0111,T Feb 26 2021 30 Call,noaaa,request-bot🤖,2021-02-23 14:41:28.584840
396,5641b49875e511ebb64e69f24171e6df,T,OPTION,T_031921C30,1,3/19,CALLS,0.54,30.0,0.53,0.54,0.4456,-0.0126,0.2396,0.0305,T Mar 19 2021 30 Call,SammySnipes,sammysnipes-trades🥷🏼,2021-02-23 14:42:22.454246
397,f1e8206c75e511ebb64e69f24171e6df,BA,OPTION,BA_052121C300,-2,05/21/21,C,2.05,300.0,2.05,2.19,0.095,-0.0514,0.0032,0.1723,BA May 21 2021 300 Call,Rich,request-bot🤖,2021-02-23 14:46:43.874215
398,7febb1c2760311ebb64e69f24171e6df,FEYE,OPTION,FEYE_031921C25,-1,03/19/21,C,0.17,25.0,0.17,0.18,0.108,-0.0137,0.0511,0.0094,FEYE Mar 19 2021 25 Call,dahonam,request-bot🤖,2021-02-23 18:18:18.436465
399,a05b6560760311ebb64e69f24171e6df,LVS,OPTION,LVS_022621C70,1,2/26,CALLS,0.19,70.0,0.17,0.19,0.0931,-0.0961,0.0391,0.0107,LVS Feb 26 2021 70 Call,dahonam,request-bot🤖,2021-02-23 18:19:11.630601
400,024eb2da760511ebb64e69f24171e6df,SPY,OPTION,SPY_022421C390,1,2/24,CALLS,0.22,390.0,0.21,0.22,0.1103,-0.2279,0.0465,0.0492,SPY Feb 24 2021 390 Call,noaaa,request-bot🤖,2021-02-23 18:29:06.946172
401,be3f560a760711ebb64e69f24171e6df,T,OPTION,T_022621C30,-1,02/26/21,C,0.06,30.0,0.06,0.07,0.1728,-0.0246,0.3607,0.0075,T Feb 26 2021 30 Call,noaaa,request-bot🤖,2021-02-23 18:48:41.120615
402,796d48cc761411ebb64e69f24171e6df,SPY,OPTION,SPY_022421C390,-1,02/24/21,C,0.74,390.0,0.74,0.75,0.3099,-0.3939,0.0937,0.0928,SPY Feb 24 2021 390 Call,noaaa,request-bot🤖,2021-02-23 20:19:49.017129
